KRAS mutation is present in a small subset of primary urinary bladder adenocarcinomas	 NaN	 https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2559.2012.04309.x	 RE Alexander, A Lopez‐Beltran, R Montironi… - …, 2012 - Wiley Online Library	 R Montironi	 26	 0	 10.1111/j.1365-2559.2012.04309.x	 Histopathology	 2012 Dec;61(6):1036-42.	 Riley E Alexander	 22804747
The Diagnostic Accuracy and Clinical Role of Percutaneous Renal Needle Core Biopsy in Renal Cortical Neoplasms	 Citation	 NaN	 LL Gellert, R Mehra, Y Chen… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 10.5858/arpa.2013-0574-OA	 Arch Pathol Lab Med	 2014 Dec;138(12):1673-9.	 Lan L Gellert	 25427045
DNA Mismatch Repair Deficiency in Urothelial Carcinoma: An Immunohistochemical Study in Upper Versus Lower Genitourinary Tract Tumors	 Citation	 NaN	 LL Gellert, R Mehra, J Shia… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Primary Clear Cell Renal Cell Carcinoma and Its Metastasis: A Comparative Analysis of Histologic and Immunophenotypic Features	 Citation	 NaN	 EM Genega, VE Brown… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
1211 SMALLER PROSTATE SIZE IS INDEPENDENTLY ASSOCIATED WITH BIOCHEMICAL RECURRENCE IN GLEASON 7 PROSTATE CANCER	 NaN	 https://www.auajournals.org/doi/full/10.1016/j.juro.2013.02.2565	 B Gershman, F McGovern, N Heney… - The Journal of …, 2013 - auajournals.org	 F McGovern	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
SMALLER PROSTATE SIZE IS ASSOCIATED WITH GREATER VOLUME OF DISEASE AT PROSTATECTOMY	 Pdf	 https://www.researchgate.net/profile/Alexandra-Peyser/publication/273869480_1212_PREDICTORS_OF_BIOCHEMICAL_RECURRENCE_BCR_POST_ROBOT_ASSISTED_LAPAROSCOPIC_PROSTATECTOMY_RALP_ANALYSIS_OF_916_PATIENTS_WITH_5_AND_7_YEAR_FOLLOW_UP/links/5ad3dcf70f7e9b2859360540/1212-PREDICTORS-OF-BIOCHEMICAL-RECURRENCE-BCR-POST-ROBOT-ASSISTED-LAPAROSCOPIC-PROSTATECTOMY-RALP-ANALYSIS-OF-916-PATIENTS-WITH-5-AND-7-YEAR-FOLLOW-UP.pdf	 B Gershman, D Dahl, F McGovern, N Heney… - The Journal of …, 2013 - researchgate.net	 D Dahl	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Can quantitation and sub-categorization of extraprostatic extension (EPE) predict biochemical recurrence (BCR)	 Citation	 NaN	 JC Gomez-Gelvez… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Zonal Distribution of Neuroendocrine Cells (NECS) within Prostates (PR) with Prostatic Carcinoma (PCA)	 Citation	 NaN	 Y Gong, SM Cavone, FU Garcia - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 FU Garcia	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
395 DYSREGULATION OF MTOR PATHWAY IN PLASMACYTOID VARIANT OF UROTHELIAL CARCINOMA OF THE URINARY BLADDER	 NaN	 https://www.auajournals.org/doi/full/10.1016/j.juro.2012.02.459	 N Gonzalez-Roibon, A Chaux, AO Osunkoya… - The Journal of …, 2012 - auajournals.org	 A Chaux	 NaN	 0	 PMC3742093	 Hum Pathol	 2013 Apr;44(4):612-22.	 Nilda D Gonzalez-Roibon	 23084634
ERG Immunoexpression Does Not Predict Risk of Recurrence after Prostatectomy for Clinically-Localized Prostate Cancer	 Citation	 NaN	 ND Gonzalez-Roibon, S Peskoe… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 S Peskoe	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Histologic findings on prostate needle core biopsies following cryotherapy as monotherapy for prostatic adenocarcinoma	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817712003139	 C Gooden, PT Nieh, AO Osunkoya - Human Pathology, 2013 - Elsevier	 NaN	 8	 0	 10.1016/j.humpath.2012.08.012	 Hum Pathol	 2013 May;44(5):867-72.	 Casey Gooden	 23159247
Correlation between ERG Immunohistochemical Expression and Radiation Response in Prostate Cancer	 Citation	 NaN	 A Gopalan, Y Chen… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
De-Differentiated Tubulocystic Carcinoma of the Kidney: A Series of 3 Cases with FISH Analysis	 Citation	 NaN	 T Al-Hussain, L Cheng, S Zhang… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Virtual Karyotype of Renal Carcinoid Tumors by SNP Microarrays	 Citation	 NaN	 RW Allan, JA Jeung, D Cao… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 D Cao	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Subcellular Localization of Gli-1 Correlates with Histologic Type, Grade and Stage of Renal Cell Carcinoma (RCC)	 Citation	 NaN	 RN Al-Rohil, KA Kim, J Garbaini… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 RN Al-Rohil	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Interrogation of ERG gene rearrangements in prostate cancer identifies a prognostic 10‐gene signature with relevant implication to patients' clinical outcome	 NaN	 https://bjui-journals.onlinelibrary.wiley.com/doi/abs/10.1111/bju.12262	 TA Bismar, M Alshalalfa, LF Petersen… - BJU …, 2014 - Wiley Online Library	 TA Bismar	 31	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Relation of Primary Gleason Pattern 3 or 4 in Prostate Needle Biopsy to Pathological Stage and Progression after Radical Prostatectomy	 Citation	 NaN	 A Amin, JI Epstein - LABORATORY …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 A Amin	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 21862072
Non-Invasive Micropapillary Urothelial Carcinoma: A Report of 18 Cases	 Citation	 NaN	 A Amin, JI Epstein - LABORATORY …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 JI Epstein	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 22939957
Microvessel density is not increased in prostate cancer: digital imaging of routine sections and tissue microarrays	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817712002286	 M Tretiakova, T Antic, D Binder, M Kocherginsky… - Human pathology, 2013 - Elsevier	 M Tretiakova	 61	 0	 10.1016/j.humpath.2012.06.009	 Hum Pathol	 2013 Apr;44(4):495-502.	 Maria Tretiakova	 23069258
Development of a TFEB break-apart fluorescence in situ hybridization (FISH) assay for diagnosis of the t (6; 11)(p21; q12) renal cell carcinomas harboring …	 Citation	 NaN	 P Argani, R Yonescu, GJ Netto… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 P Argani	 2	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Expression of a-Methylacyl-CoA Racemase (AMACR) in Urothelial Carcinoma In Situ (CIS): Comparative Utility with More Traditional Markers (CK20 …	 Citation	 NaN	 M Aron, DJ Luthringer… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Expression of novel markers human kidney injury molecule-1 (Hkim-1), S100A1 and napsin A in the differential diagnosis of renal cell carcinomas (RCC) …	 Citation	 NaN	 M Aron, M Amin, P Zhang… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 M Amin	 2	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Comparative Utility of Novel Nuclear Markers Steroidogenic Factor (SF-1) and Forkhead Box L2 (FOXL2) in the Diagnosis of Sex Cord Stromal Tumors …	 Citation	 NaN	 M Aron, AM Gown, BL Balzer… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 2	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Primary neuroendocrine tumors of the kidney: morphological and molecular alterations of an uncommon malignancy	 NaN	 https://www.sciencedirect.com/science/article/pii/S0046817712003140	 PP Aung, K Killian, CO Poropatich, WM Linehan… - Human Pathology, 2013 - Elsevier	 PP Aung	 44	 1	 PMC7561257	 Hum Pathol	 2013 May;44(5):873-80.	 Phyu P Aung	 23199527
SALL4 and SF-1 are sensitive and specific markers for distinguishing granulosa cell tumors from yolk sac tumors	 NaN	 https://journals.sagepub.com/doi/abs/10.1177/1066896912454567	 S Bai, S Wei, A Ziober, Y Yao… - International journal of …, 2013 - journals.sagepub.com	 NaN	 24	 0	 10.1177/1066896912454567	 Int J Surg Pathol	 2013 Apr;21(2):121-5.	 Shuting Bai	 22832114
Assessment of TMPRSS2: ERG (T: E) Gene Fusion in Prostatic Adenocarcinoma (CaP) by Fluorescence In Situ Hybridization (FISH) and …	 Citation	 NaN	 M Bastacky, M Gogniat… - MODERN …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Finding of Prostate Carcinoma at the Capsular End of a Prostate Needle Biopsy Does Not Predict Positive Capsular Margin on Radical Prostatectomy …	 Citation	 NaN	 P Bernaczyk, R Milewski… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Molecular Factors Showing Multivariate Significance for Outcome in a Conservatively Treated Prostate Cancer Biopsy Cohort	 Citation	 NaN	 D Berney, G Fisher, ZH Yang… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 D Berney	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Value of Reflex ImmunoCyt Testing for the Diagnosis of Bladder Cancer	 Pdf	 https://escholarship.org/content/qt5wn609m3/qt5wn609m3.pdf	 AB Berry, AY Odisho, AE Ahmad, MR Cooperberg… - 2012 - escholarship.org	 AY Odisho	 NaN	 0	 PMC3443544	 Eur Urol	 2013 May;63(5):936-40.	 Anobel Y Odisho	 22521093
Novel dual-color immunohistochemical methods for detecting ERG–PTEN and ERG–SPINK1 status in prostate carcinoma	 Html	 https://www.sciencedirect.com/science/article/pii/S0893395222030812	 R Bhalla, LP Kunju, SA Tomlins, K Christopherson… - Modern Pathology, 2013 - Elsevier	 SA Tomlins	 55	 0	 PMC3672354	 Mod Pathol	 2013 Jun;26(6):835-48.	 Ritu Bhalla	 23348902
Novel Dual Color Immunohistochemical Analysis for Detecting ERG and SPINK1 Status in Prostate Carcinoma	 Citation	 NaN	 R Bhalla, LP Kunju, SA Tomlins… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 SA Tomlins	 NaN	 0	 PMC3672354	 Mod Pathol	 2013 Jun;26(6):835-48.	 Ritu Bhalla	 23348902
Validation of the contemporary epstein criteria for insignificant prostate cancer in South-American men	 Citation	 https://repositorio.unicamp.br/acervo/detalhe/1175798	 A Billis, L Meirelles, LLL Freitas… - Laboratory …, 2012 - repositorio.unicamp.br	 A Billis	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
The morphology and immunohistochemical phenotypic expression of focal prostatic atrophy	 Citation	 https://repositorio.unicamp.br/acervo/detalhe/1175780	 A Billis, L Meirelles, BD Lins, JFL Bonfito… - Laboratory …, 2012 - repositorio.unicamp.br	 A Billis	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 20361207

Prostate total tumor extent versus index tumor extent—which is predictive of biochemical recurrence following radical prostatectomy?	 NaN	 https://www.sciencedirect.com/science/article/pii/S0022534712047982	 A Billis, LR Meirelles, LLL Freitas, AS Polidoro… - The Journal of …, 2013 - Elsevier	 A Billis	 10	 1	 NaN	 NaN	 NaN	 NaN	 PMID: 23164377

P53 in Epithelioid Angiomyolipoma: An Immunohistochemistry Study and Gene Mutation Analysis	 Citation	 NaN	 Z Bing, Y Yao, T Pasha… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 22459898

MicroRNA Expression Analysis Suggests Genetic Similarity among Urachal Adenocarcinoma Morphologic Variants	 Citation	 NaN	 ML Bissonnette, T Stricker… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Urothelial carcinoma with prominent squamous differentiation in the setting of neurogenic bladder: role of human papillomavirus infection	 Html	 https://www.sciencedirect.com/science/article/pii/S0893395222029659	 EB Blochin, KJ Park, SK Tickoo, VE Reuter… - Modern Pathology, 2012 - Elsevier	 KJ Park	 53	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 22766788 
Gleason Grading Reproducibility Highlights Problematic Patterns for Differentiating Gleason Grade 3 Versus Gleason Grade 4: Implications for Active …	 Citation	 NaN	 M Bonham, S Hawley, LP Kunju… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
ERG protein expression and genomic rearrangement status in primary and metastatic prostate cancer—a comparative study of two monoclonal antibodies	 NaN	 https://www.nature.com/articles/pcan201167	 M Braun, D Goltz, D Adler, W Vogel, D Böhm… - Prostate cancer and …, 2012 - nature.com	 NaN	 96	 0	 10.1038/pcan.2011.67	 Prostate Cancer Prostatic Dis	 2012 Jun;15(2):165-9.	 M Braun	 22231490
Improved method of detecting the ERG gene rearrangement in prostate cancer using combined dual-color chromogenic and silver in situ hybridization	 Html	 https://www.sciencedirect.com/science/article/pii/S1525157812001006	 M Braun, J Stomper, D Boehm, W Vogel… - The Journal of Molecular …, 2012 - Elsevier	 NaN	 9	 0	 10.1016/j.jmoldx.2012.01.017	 J Mol Diagn	 2012 Jul;14(4):322-7.	 Martin Braun	 22642898
Rearrangement of the ETS Genes ETV-1, ETV-4, ETV-5 and LK-1 Is a Clonal Event during Prostate Cancer Progression	 Citation	 NaN	 M Braun, Z Shaikibrahim… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 10.1016/j.humpath.2012.01.018	 Hum Pathol	 2012 Nov;43(11):1910-6.	 David Alder	 22569213
Worrisome Histologic Features in Benign Renal Oncocytoma: Immunohistochemical and Cytogenetic Analysis	 Citation	 NaN	 M Brunelli, M Facial, D Segala… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clinicopathologic Characteristics of Renal Cell Carcinoma in Patients 45 Years of Age and Younger	 Pdf	 https://www.yalepath.org/posters/clinical/2012/Adeniran_2012_ClinicopathCharactRenalCellCa.pdf	 R Carr, A Van Dyke, G Cai, K Haines, AJ Adeniran - Age (years), 2012 - yalepath.org	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Immunohistochemical Profile of Renal Cell Carcinoma in Patients Younger than 45 Years of Age: Analysis of 87 Cases of Different Tumor Subtypes	 Pdf	 http://www.yalepath.org/posters/clinical/2012/adeniran_2012_ihcrenalcellca.pdf	 R Carr¹, G Cai¹, Y Bao¹, ML Prasad¹, SK Tickoo… - Clin Lab Med, 2005 - yalepath.org	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Should Fuhrman Grading in Clear Cell Renal Cell Carcinomas Be Based on Nucleoli Only?	 Citation	 NaN	 SS Chan, L Lee, J Chin… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 J Chin	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Xp11. 2 translocations in adult renal cell carcinomas with clear cell and papillary features.	 NaN	 https://ascopubs.org/doi/abs/10.1200/jco.2012.30.15_suppl.4613	 SM Chan, CG Sherman, MY Gabril, IJ Zbieranowski… - 2012 - ascopubs.org	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Diagnostic utility of GATA3 immunohistochemical expression in urothelial carcinoma	 Html	 https://journals.lww.com/ijpm/fulltext/2019/62020/diagnostic_utility_of_gata3_immunohistochemical.12.aspx	 H Agarwal, S Babu, C Rana, M Kumar… - Indian Journal of …, 2019 - journals.lww.com	 H Agarwal	 27	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 22982890 
Utility of Gata3 and Pax8 Immunohistochemistry in Diagnosing Sarcomatoid Urothelial Carcinoma (UC) and Sarcomatoid Renal Cell Carcinoma (RCC)	 Citation	 NaN	 A Chang, F Brimo… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
High-risk human papillomavirus DNA detected in primary squamous cell carcinoma of urinary bladder	 NaN	 https://meridian.allenpress.com/aplm/article-abstract/137/8/1088/65496	 JR Chapman-Fredricks… - … of Pathology and …, 2013 - meridian.allenpress.com	 NaN	 23	 0	 NaN	 NaN	 NaN	 NaN	 NaN
E-Cadherin Expression in Prostatic Adenocarcinoma: Correlation with Gleason Score and Comparison with Invasive High Grade Urothelial Carcinoma	 Citation	 NaN	 EC Chastain, S Ali… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 S Ali	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
5-Hydroxy-Methyl-Cytosine Content Is Strongly Associated with Degree of Histologic Differentiation in Penile Squamous Cell Carcinomas	 Citation	 NaN	 A Chaux, MC Haffner… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 A Chaux	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Loss of PTEN Immunoexpression Is Associated with Increased Risk of Recurrence after Prostatectomy for Clinically-Localized Prostate Cancer	 Citation	 NaN	 A Chaux, S Peskoe… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 A Chaux	 NaN	 1	 PMC4380219	 Mod Pathol	 2012 Nov;25(11):1543-9.	 Alcides Chaux	 22684219
Immunohistochemical Expression of Phosphorylated S6 Is Associated with Degree of Differentiation in Penile Squamous Cell Carcinoma	 Citation	 NaN	 A Chaux, AL Cubilla, J Hicks… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 A Chaux	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Unclassified Renal Cell Carcinoma: A Contemporary Study of 116 Cases with Emphasis on Tumors with Aggressive Behavior	 Citation	 NaN	 Y Chen, H Al-Ahmadie… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 H Al-Ahmadie	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Chromophobe Renal Cell Carcinoma: Is Grading Necessary?	 Citation	 NaN	 JC Cheville, WR Sukov… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 JC Cheville	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Does Increasing Fuhrman Nuclear Grade Reflect Evolving Epithelial-Mesenchymal Transition in Clear Cell Renal Cell Carcinoma?	 Citation	 NaN	 JL Conant, Z Peng, MF Evans… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Urothelial CIS with Microinvasion: A Morphologic and Prognostic Study	 Citation	 NaN	 R Cox, JI Epstein - MODERN PATHOLOGY, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 JI Epstein	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Clear cell papillary cystadenoma of the epididymis and mesosalpinx: immunohistochemical differentiation from metastatic clear cell renal cell carcinoma	 NaN	 https://journals.lww.com/ajsp/fulltext/2005/04000/clear_cell_papillary_cystadenoma_of_the_epididymis.15.aspx	 H Aydin, RH Young, BM Ronnett… - The American journal of …, 2005 - journals.lww.com	 BM Ronnett	 62	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 24441657
Expression of Parafibromin in Renal Tumors and Its Potential Correlation with Tumor Prognosis	 Citation	 NaN	 C Cui, P Lal, Y Ma… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Retrospective Analysis of Survival in Muscularis Propria-Invasive Bladder Cancer	 Citation	 NaN	 AM D'Souza, KS Pohar, T Arif… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Prognostic significance of extraprostatic extension of prostate cancer	 Citation	 NaN	 D Danneman, F Wiklund… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 1	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 23889260
Differential gene expression profiling in proliferative inflammatory atrophy: a comparative molecular study between PIA, HGPIN and prostate cancer	 Citation	 NaN	 I De Torres, MT Quiles… - MODERN …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 MT Quiles	 2	 0	 NaN	 NaN	 NaN	 NaN	 NaN
ERG Rearrangement Is Associated with an Earlier Age at Diagnosis in a PSA-Screening Clinical Trial Cohort from Tyrol (Austria)	 Citation	 NaN	 F Demichelis, G Schaefer… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Overexpression of the Soluble Epoxide Hydrolase in Human Prostate Adenocarcinoma with a Downregulation Following Androgen Deprivation Therapy	 Citation	 NaN	 X Ding, J Liao, H Li, J Huang… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The Role of Immunohistochemistry (IHC) in the Differential Diagnosis of Invasive Plasmacytoid Urothelial Carcinoma (PUC) and Its Mimics	 Citation	 NaN	 KL Dishongh, JK McKenney… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 NaN
The Impact of the 2005 Modified Gleason Grading System on the Clinical Outcome of Prostate Cancer	 Citation	 NaN	 F Dong, C Wang, AB Farris… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 F Dong	 NaN	 1	 10.1097/PAS.0b013e3182486faf	 Am J Surg Pathol	 2012 Jun;36(6):838-43.	 Fei Dong	 22592143
Renal cell carcinoma before and after sunitinib therapy. Morphological and molecular changes	 NaN	 https://www.research.ed.ac.uk/en/publications/renal-cell-carcinoma-before-and-after-sunitinib-therapy-morpholog	 R Doshi, M O'Donnel, M Bex, L Beltran… - … , Canada, March 17 …, 2012 - research.ed.ac.uk	 M Bex	 1	 0	 NaN	 NaN	 NaN	 NaN	 NaN
Standardization of Gleason Grading among 337 Pathologists	 Citation	 NaN	 L Egevad, F Algaba, DM Berney… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 DM Berney	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 23240715
BCA2 is differentially expressed in renal oncocytoma: an analysis of 158 renal neoplasms	 NaN	 https://link.springer.com/article/10.1007/s13277-012-0608-8	 L Ehsani, R Seth, S Bacopulos, A Seth, AO Osunkoya - Tumor Biology, 2013 - Springer	 NaN	 16	 0	 10.1007/s13277-012-0608-8	 Tumour Biol	 2013 Apr;34(2):787-91.	 Laleh Ehsani	 23242606
A FISH Assay for Detection of Excess Chromosome 12p Material To Distinguish Germ Cell Tumors from Somatic Carcinoma	 Citation	 NaN	 RM Elliott, MK Rao, K Wang… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 RM Elliott	 NaN	 1	 NaN	 NaN	 NaN	 NaN	 NaN
Prognostic G leason grade grouping: data based on the modified G leason scoring system	 NaN	 https://bjui-journals.onlinelibrary.wiley.com/doi/abs/10.1111/j.1464-410X.2012.11611.x	 PM Pierorazio, PC Walsh, AW Partin… - BJU …, 2013 - Wiley Online Library	 PM Pierorazio	 812	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 26492179 
Upgrading/Downgrading of Prostate Cancer from Biopsy to Radical Prosatectomy: Incidence and Predictive Factors	 Citation	 NaN	 JI Epstein, B Trock, A Chang - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 JI Epstein	 1	 1	 PMC4659370	 Eur Urol	 2012 May;61(5):1019-24.	 Jonathan I Epstein	 22336380
Accuracy of Risk Assessment Tools To Predict EPE in Patients 45 Years Old or Younger with Prostate Cancer Treated by Radical Prostatectomy	 Citation	 NaN	 SM Falzarano, E Walker… - …, 2012 - … GROUP 75 VARICK ST, 9TH FLR …	 NaN	 NaN	 0	 NaN	 NaN	 NaN	 NaN	 PMID: 21326013 
